0,1,2,3
407.0,0.689223560972824,-0.374042170655434,0.361177264375669
408.0,0.496953320008916,-0.343056533695625,0.0822195342747502
409.0,0.307444835343858,-0.323396439848279,-0.161615568857142
410.0,0.129494583172886,-0.325371817347244,-0.363795674182086
411.0,-0.0297535825306555,-0.355597140087065,-0.520677270417522
412.0,-0.165035154122192,-0.41643654171525,-0.631206396501438
413.0,-0.273037384031784,-0.505851185943282,-0.696544364155224
414.0,-0.352333552221638,-0.617644385497414,-0.719670037415848
415.0,-0.403202975611045,-0.742068694962532,-0.704996022192274
416.0,-0.427365107506256,-0.866732437204263,-0.658018597306081
417.0,-0.427657889014755,-0.977722991981225,-0.585005034564992
418.0,-0.407690165601679,-1.06085182067609,-0.492709906402879
419.0,-0.371495942167266,-1.10292157748247,-0.388105105034195
420.0,-0.323214917575723,-1.09291815116996,-0.278108007621505
421.0,-0.266819080996177,-1.0230393533137,-0.169298476876256
422.0,-0.205899038459652,-0.889486322584674,-0.067625466110279
423.0,-0.143517247471579,-0.692962504591555,0.0218848125696058
424.0,-0.0821297703186191,-0.438847062111114,0.0953968906960118
425.0,-0.0235730995129881,-0.137032996335621,0.150480889388321
426.0,0.030892642691225,0.19855699682726,0.186243129223744
427.0,0.0804971971863972,0.550743282545847,0.203345995866311
428.0,0.124845338004692,0.900099196876092,0.203900906659892
429.0,0.163788427420511,1.22613245254836,0.191232069718826
430.0,0.197296081981038,1.50856250829576,0.169523682830069
431.0,0.225340705604848,1.72861317402052,0.143378021374584
432.0,0.247806332226162,1.870239445456,0.117325323567675
433.0,0.264431015405844,1.9212121192873,0.095336365328365
434.0,0.274788829671362,1.87399241039297,0.0803927622208728
435.0,0.278313599908468,1.72634076907935,0.0741672120087456
436.0,0.274361968023101,1.48161911866592,0.0768561262215116
437.0,0.262308906789446,1.1487635876111,0.0871903335771513
438.0,0.241664971936941,0.741924547667427,0.102627101391312
439.0,0.212201947114271,0.279790952487919,0.119702983775715
440.0,0.174072264102057,-0.215364781076143,0.134506254619413
441.0,0.127907382008005,-0.718868003421033,0.143212033422407
442.0,0.0748814068507696,-1.20498174635666,0.14261439448359
443.0,0.0167293666672222,-1.64832730055653,0.130589129326024
444.0,-0.0442857864396117,-2.02530095680637,0.106428709774308
445.0,-0.105458852706318,-2.31540110699966,0.071006701562454
446.0,-0.163778245348346,-2.5023844546975,0.0267497528178395
447.0,-0.21610517242472,-2.57518029200299,-0.02258213484369
448.0,-0.259384140993109,-2.52850703980675,-0.0722839485887314
449.0,-0.290868231423656,-2.36315456896968,-0.117219032491369
450.0,-0.308339818493797,-2.08591772041431,-0.152398164924298
451.0,-0.310306535984865,-1.70918939605731,-0.173556153396073
452.0,-0.296153148163756,-1.25024424040757,-0.177656604394594
453.0,-0.266232865227782,-0.730264388085881,-0.163262878326604
454.0,-0.221886545772372,-0.173174771993446,-0.130729428227755
455.0,-0.165384579447019,0.395634332564681,-0.0821910802804487
456.0,-0.0997934096947663,0.950615824756319,-0.0213538001042545
457.0,-0.0287758318352424,1.46732570332933,0.0468858586352942
458.0,0.0436595505768173,1.92356259540237,0.116946349150444
459.0,0.113439474966645,2.30032808305773,0.183132040084671
460.0,0.176714526662111,2.58256611194925,0.240203439218921
461.0,0.23013102659131,2.75965918712718,0.283882531842417
462.0,0.271063522032428,2.82567833206237,0.311238847032334
463.0,0.297787759073359,2.77940063662742,0.320918242833785
464.0,0.309578708499904,2.62412137477167,0.313196076409283
465.0,0.3067254537635,2.36729649395846,0.289856814504459
466.0,0.290463236025947,2.02005536990369,0.253921940861093
467.0,0.262830798665852,1.59662331738344,0.209264876062809
468.0,0.226467856299702,1.11368927621288,0.160163217721585
469.0,0.184373119069441,0.589747181773613,0.110844294597363
470.0,0.139647011241223,0.0444310137936609,0.0650788382696249
471.0,0.0952438619127487,-0.502144559000203,0.0258683177011051
472.0,0.0537558863831791,-1.03003192874723,-0.00474450487615828
473.0,0.0172465510556469,-1.52008385049975,-0.0257312052175653
474.0,-0.0128552999359652,-1.95456979158747,-0.0370070258866995
475.0,-0.0357958939105643,-2.31777025886406,-0.039256575073568
476.0,-0.0514732911474847,-2.59653885414715,-0.0336902274820189
477.0,-0.0603581405257536,-2.78081489865336,-0.0217727860067936
478.0,-0.0633711504852734,-2.86406240711513,-0.00496741780889226
479.0,-0.0617333171244926,-2.84360608207206,0.015467112460221
480.0,-0.0568064666197242,-2.72083349753202,0.0385987027033009
481.0,-0.0499414536314879,-2.50123517019691,0.0638505879571064
482.0,-0.0423489311265005,-2.19426053123111,0.0909378318770712
483.0,-0.0350031921501061,-1.81297774428443,0.119726514378786
484.0,-0.0285845881901768,-1.37353837061639,0.150042127419152
485.0,-0.0234613275963152,-0.89446282157277,0.181461896270868
486.0,-0.0197068578057665,-0.395777904271398,0.213129659394284
487.0,-0.0171449175496541,0.101947936991128,0.243631011304601
488.0,-0.0154120981465024,0.578614828144249,0.270959184950863
489.0,-0.014027922161321,1.015583871736,0.292589005328208
490.0,-0.0124639611251981,1.39658756053763,0.305660431314353
491.0,-0.0102054248705822,1.70849836942861,0.307257634995202
492.0,-0.00680086492134459,1.94190527497788,0.294755690348916
493.0,-0.00189783552746818,2.09146229529361,0.266195796383241
494.0,0.00473571464529451,2.15599089761636,0.220642621438165
495.0,0.013202748657664,2.13833722530838,0.15847518079321
496.0,0.0234783137917149,2.04500325846592,0.0815670850389206
497.0,0.0354174248955737,1.88558638081141,-0.00667676128971101
498.0,0.0487665647044446,1.6720735377914,-0.101444018699893
499.0,0.0631759984872636,1.41804401158417,-0.196798958826184
500.0,0.0782112054700054,1.13783827450384,-0.286109360503543
501.0,0.0933633741018752,0.845748876320825,-0.362582908833829
502.0,0.108060173340105,0.555283283350248,-0.419865663654659
503.0,0.121678797353105,0.278539103892861,-0.452644812554556
504.0,0.133563890250395,0.0257202872532993,-0.457193059028988
505.0,0.143052839139344,-0.195190020150864,-0.431794342245526
506.0,0.149509451630111,-0.378596791600822,-0.377000892313144
507.0,0.152365038429355,-0.521308742126969,-0.295687894621729
508.0,0.151164597168185,-0.622420013679186,-0.192891599678865
509.0,0.145614868914702,-0.683082725007982,-0.0754384250796143
510.0,0.135629950627255,-0.706198818708055,0.0486050770810995
511.0,0.121369448800305,-0.696060077654283,0.170611407778166
512.0,0.10326421853808,-0.657963456714742,0.282135308577853
513.0,0.0820252229901763,-0.597825885597561,0.375647790765363
514.0,0.058632009434758,-0.521818915089465,0.445188573510019
515.0,0.0342985602412581,-0.436039199248944,0.486873304440269
516.0,0.0104153895815933,-0.346225943351046,0.499206249607005
517.0,-0.0115316027256976,-0.25753156609106,0.483167201068768
518.0,-0.0300621830080902,-0.17434778395379,0.442062781855603
519.0,-0.0438163292349515,-0.100186491624184,0.381156194886631
520.0,-0.0516735032548131,-0.0376128021624145,0.30711325644348
521.0,-0.0528660987450331,0.0117737911631476,0.227322814923922
522.0,-0.047075354025351,0.0473148860689162,0.149163279428248
523.0,-0.0344983066230865,0.0692302595760881,0.0792920996326781
524.0,-0.0158762146433609,0.0785214470578712,0.0230315827306934
525.0,0.00752254827266429,0.0768462757967689,-0.0160864829722506
526.0,0.033968777536764,0.0663687500367406,-0.0365726884697846
527.0,0.0613868130824962,0.0495897423707801,-0.0390070668724344
528.0,0.0875105056343056,0.0291658691614486,-0.0258457360176792
529.0,0.1100696288864,0.00772563905050949,-0.0010355013261443
530.0,0.126991900068642,-0.0123071573979701,0.0305153753083784
531.0,0.136602735866697,-0.0288726106194901,0.0635482236614957
532.0,0.1378029422704,-0.0404063806284991,0.0930782364625089
533.0,0.130204216894054,-0.0459346172491805,0.114963676029722
534.0,0.114204342830748,-0.0451243388996889,0.126358147752864
535.0,0.0909892689245205,-0.0382840508063391,0.125996983673288
536.0,0.0624571806331008,-0.0263130140492753,0.114288175038914
537.0,0.0310681180804701,-0.0106017787826232,0.0932020148216786
538.0,-0.000369127287359206,0.00710921938998772,0.0659779777101423
539.0,-0.0289534070798787,0.024902170671657,0.0366886014016533
540.0,-0.0519655849592302,0.0408710640556133,0.00971557168096681
541.0,-0.0671328172505142,0.0533104714482031,-0.0107982970805085
542.0,-0.0728549615120983,0.0608856903553357,-0.0214562453398014
543.0,-0.0683683746093133,0.062766683524001,-0.0200153002407434
544.0,-0.0538285377865389,0.0587114596720305,-0.00564949840133498
545.0,-0.0303015983912567,0.0490898975329392,0.0209580900658269
546.0,0.000335662258178812,0.0348452023431035,0.0577011777910102
547.0,0.0355785890981265,0.0173962625653755,0.101300634740194
548.0,0.072542128126503,-0.00150997493669431,0.14768768099027
549.0,0.108246865819129,-0.0199815403201249,0.192473286731464
550.0,0.139911946051132,-0.0361810052613326,0.231447772013783
551.0,0.165221548464991,-0.0485203383229504,0.261051335696275
552.0,0.18253480560756,-0.0558298355424501,0.27875970248039
553.0,0.191016745956114,-0.0574823865532487,0.283339997511721
554.0,0.190677910579269,-0.0534589738118866,0.274949217046076
555.0,0.182320880220453,-0.0443475128025621,0.255068051416817
556.0,0.167402691894955,-0.0312743613379003,0.226282894471869
557.0,0.147831944174361,-0.0157754496153004,0.191946082041915
558.0,0.125726375629125,0.000378964744604526,0.155757367198235
559.0,0.103160284611858,0.0153863718170119,0.121317840935788
560.0,0.081931733637916,0.0276179678068855,0.0917101269591325
561.0,0.0633767145483049,0.0358049493312984,0.0691547278499931
562.0,0.0482512953717674,0.0391839643137786,0.054782492766817
563.0,0.036694409690917,0.0375851197017556,0.0485491261150288
564.0,0.0282742645984789,0.0314520385375451,0.049300513007207
565.0,0.0221107330081687,0.0217908537414614,0.0549785736024936
566.0,0.0170558249610987,0.0100532139198909,0.0629391860976257
567.0,0.0119062729201025,-0.0020337699159556,0.070339630471343
568.0,0.00561795515546144,-0.0126713415781537,0.0745447126607153
569.0,-0.0025078071817794,-0.0202032686711722,0.0734987581453828
570.0,-0.0126912175521528,-0.023315557208884,0.0660155542754701
571.0,-0.0246114915876526,-0.0211983881145012,0.0519497452942587
572.0,-0.0374230830294158,-0.0136510825624048,0.0322288387357913
573.0,-0.049849382280203,-0.00111723751890313,0.00874209378428415
574.0,-0.0603429564279531,0.0153549029552466,-0.0159006757332677
575.0,-0.0672929062178827,0.0342231429978744,-0.0387121128396997
576.0,-0.0692538753979244,0.0536211121412577,-0.0567310555537199
577.0,-0.0651678839021926,0.071568110693867,-0.0674367425791276
578.0,-0.0545499122479563,0.0861950674750013,-0.0691198911203708
579.0,-0.0376117265915447,0.095960535052049,-0.0611610865270895
580.0,-0.0153053175242216,0.0998315149295771,-0.0441775955208823
581.0,0.0107234378841075,0.097407591524814,-0.0200155855704971
582.0,0.0382692619786594,0.0889732363299151,0.00841562322250147
583.0,0.0647770439788109,0.075471576250987,0.0374501648525267
584.0,0.0876036149830496,0.0584021264406131,0.0630783340359121
585.0,0.104302090350965,0.0396537979342341,0.081418038066071
586.0,0.112896280779628,0.0212920830702665,0.0891907352192997
587.0,0.112114004223727,0.00532482615182252,0.0841467165522286
588.0,0.101552933151805,-0.00652643627553185,0.0653899345710171
589.0,0.0817597059976761,-0.0130232009520842,0.0335632441157151
590.0,0.0542116960916911,-0.0135520389639501,-0.00913069624737162
591.0,0.0212009464161434,-0.00819545992201741,-0.0590805191550046
592.0,-0.0143692598856419,0.00227661165996434,-0.111578073422098
593.0,-0.0492545145291219,0.0164936291643486,-0.16126121336344
594.0,-0.0801775526298558,0.0326391565577918,-0.202640973559288
595.0,-0.104141731743409,0.0486552517871338,-0.230655253591422
596.0,-0.118716474024725,0.0624725046705065,-0.241187607267334
597.0,-0.122265039707479,0.0722390006629956,-0.231494585066917
598.0,-0.114091705491198,0.0765220143997868,-0.200496492550267
599.0,-0.0944946084453256,0.0744599781182205,-0.148902488635555
600.0,-0.0647212846419695,0.0658486488018505,-0.0791597970494375
601.0,-0.0268345580219781,0.0511533405653749,0.00476425550038222
602.0,0.0164944952110826,0.0314476458883513,0.0977420297405232
603.0,0.0622430479273911,0.00828755355841754,0.193948628782268
604.0,0.107315264617305,-0.0164626689332939,0.287380332871752
605.0,0.148815249013595,-0.0408312872468838,0.372375853208357
606.0,0.184287830386809,-0.0629429345995211,0.444088442407639
607.0,0.211904859392899,-0.0812025777779544,0.498862744944442
608.0,0.230581139071598,-0.0944400515703449,0.534481207870212
609.0,0.240012621765098,-0.102001143799102,0.550260293636871
610.0,0.240638876456652,-0.103778307530682,0.546994632776254
611.0,0.233540179199081,-0.100181649618963,0.526764842643335
612.0,0.2202852821442,-0.0920577452739244,0.492639370587921
613.0,0.202748636223886,-0.0805692128309313,0.448310066267328
614.0,0.182916340385017,-0.0670513651504668,0.39770416428535
615.0,0.162699072526392,-0.0528633809272993,0.3446130542948
616.0,0.143767784960702,-0.0392503737025089,0.292372589582379
617.0,0.127424098565835,-0.0272299144027666,0.243621608946234
618.0,0.114512815065663,-0.0175125807604679,0.200155192113065
619.0,0.105379582867343,-0.0104614073085818,0.162878192051829
620.0,0.0998728824048919,-0.00609009111662002,0.131854226433918
621.0,0.097386431055193,-0.00409518336554894,0.106436073925984
622.0,0.0969358887305781,-0.0039141931278945,0.0854556641258638
623.0,0.0972620340580358,-0.00480013011158816,0.0674466868759445
624.0,0.0969514527670564,-0.00590327328556785,0.0508712195713772
625.0,0.09456572521456,-0.00635219446368207,0.0343239586756043
626.0,0.0887710918692743,-0.00532793757898215,0.0166935869969728
627.0,0.0784619724093064,-0.00212758181362541,-0.00273071670701725
628.0,0.0628726761168784,0.00378426855847623,-0.0242108761106799
629.0,0.0416713984214894,0.0127359155025257,-0.047565597515894
630.0,0.0150292690533662,0.0248202540390119,-0.0722212243060954
631.0,-0.0163437037309749,0.0398773646973119,-0.0972966971090303
632.0,-0.0512030680013685,0.0574883375513124,-0.121711382603613
633.0,-0.0878195109318517,0.0769814242705315,-0.144304779040736
634.0,-0.124075042842682,0.0974521883020554,-0.163956879940075
635.0,-0.157603294716664,0.117799411832645,-0.179698198670905
636.0,-0.185966909830421,0.136778122771136,-0.190800185548364
637.0,-0.206860388557411,0.153070271022695,-0.196839326885746
638.0,-0.218322561804487,0.165372052929627,-0.197730741563693
639.0,-0.218939627834033,0.172494467735718,-0.193730016110681
640.0,-0.208018237380445,0.173470688189461,-0.18540527780764
641.0,-0.185709000883844,0.167660893063439,-0.173583961758709
642.0,-0.153063691808992,0.154843176843422,-0.159279942864999
643.0,-0.112013916010323,0.135278655206487,-0.143606740155429
644.0,-0.0652652299457892,0.109740005978114,-0.127681576093955
645.0,-0.0161086930404338,0.0794952806578649,-0.112524520722765
646.0,0.0318388651017689,0.0462429114000885,-0.09895797640155
647.0,0.0749450009193213,0.0119993539690053,-0.0875140190578989
648.0,0.109893285772769,-0.021053063318006,-0.0783595600078583
649.0,0.134003004552647,-0.0507451327776217,-0.0712506711317967
650.0,0.145503487244077,-0.0751098172978211,-0.0655263121494947
651.0,0.143733193434468,-0.0925624491407069,-0.0601474459429278
652.0,0.129240127212559,-0.102052987218031,-0.0537812856020775
653.0,0.103769345507354,-0.103173164815188,-0.0449247369214764
654.0,0.0701344256014573,-0.0962052299183686,-0.0320571709858121
655.0,0.0319814509885292,-0.0821045971886728,-0.0138094815307047
656.0,-0.00653464158187784,-0.0624157642295779,0.0108661840151153
657.0,-0.0411317972675006,-0.0391284190785976,0.042542397914066
658.0,-0.0678044600248988,-0.0144876780468731,0.0811937655665612
659.0,-0.0832099848122961,0.0092220002586484,0.126119919286049
660.0,-0.0849994672173168,0.0298962763415083,0.175926271247023
661.0,-0.072058960218194,0.045810221008257,0.228570901310868
662.0,-0.0446352371398357,0.0557760497958531,0.28148057823142
663.0,-0.0043318449311239,0.0592424865240591,0.331731251060525
664.0,0.0460251133843612,0.0563256424773912,0.376279147414943
665.0,0.102638067387097,0.0477693858147214,0.412220286207866
666.0,0.161080488488847,0.0348411513977238,0.437051010029702
667.0,0.216696921037695,0.0191757969795043,0.448901433159686
668.0,0.265022048557756,0.00258530413486926,0.446717575299954
669.0,0.302179145290934,-0.0131442652135008,0.430374883305932
670.0,0.325220656563007,-0.0264458111967829,0.400713376875295
671.0,0.33237971819282,-0.0361328664857117,0.359491165060592
672.0,0.323210347114957,-0.0415124053333614,0.309259245399755
673.0,0.298604852330552,-0.042437194512139,0.253167401752261
674.0,0.260689078304232,-0.0392932842815846,0.194717530741407
675.0,0.212608027923832,-0.0329258157347154,0.137485567103797
676.0,0.158224517887776,-0.024513463169903,0.084836919177996
677.0,0.101761156118796,-0.0154077686992853,0.0396626512312292
678.0,0.047420832360769,-0.00695737976700513,0.00416266217739801
679.0,-0.000977696281436816,-0.000338235911632749,-0.0203027235087009
680.0,-0.0403151898196336,0.00359063339391768,-0.0332792793419576
681.0,-0.0684107131307731,0.00438950828340803,-0.0352002786834599
682.0,-0.0841652632578714,0.00208766353279394,-0.0272900814651814
683.0,-0.0876017448220235,-0.00282434080898778,-0.0114053078966499
684.0,-0.0798025456056925,-0.00945825653071834,0.010166725366697
685.0,-0.0627547459023788,-0.0166401863850917,0.0349315751492875
686.0,-0.0391207454399969,-0.0230579464921942,0.0604130867642268
687.0,-0.0119584049078584,-0.0274261824120478,0.0843614117567823
688.0,0.0155812574601459,-0.028649589802651,0.10492553802772
689.0,0.0405497192306475,-0.0259650934376875,0.120774832212288
690.0,0.0604625385202777,-0.019046503346037,0.131159323617001
691.0,0.0735038329460747,-0.00805954153466479,0.135905523549034
692.0,0.0786574552311169,0.006339191141878,0.135351693735733
693.0,0.0757566513550766,0.0230592968178188,0.130233450058803
694.0,0.0654519414891226,0.0406832400801055,0.121537296844798
695.0,0.0491046962954665,0.0576105804225114,0.110343736736823
696.0,0.0286208405566311,0.0722240062777966,0.0976811020545224
697.0,0.00624417145614658,0.0830594954493113,0.0844075033035209
698.0,-0.0156687455157385,0.0889626118332586,0.0711330773506729
699.0,-0.0348702467951407,0.0892143676093222,0.058188526953395
700.0,-0.0494200400577753,0.0836132423077884,0.0456398987166432
