Wavelength / nm,0,5,15,30,60,120,240,480,960,1920
190,-0.0006276065144213688,-0.0006049671310674967,-0.00048652369238746414,-0.001851340965213686,-0.001380024272807972,0.0005150333965415755,-0.0005133800465553688,-0.001663755925345426,0.00016848091945826773,-0.000505830565544909
191,-0.0005447189297893308,-0.0005081032570045277,-0.0003972163112653707,-0.0015565071158233483,-0.0011413529231688105,0.00044196183190608655,-0.0004282791911328172,-0.001430009522645982,0.00012520470572218795,-0.0004217211726842724
192,-0.00046771848982592125,-0.0004189961982834259,-0.00031543480710475766,-0.0012842365160720217,-0.0009216879491810858,0.00037352594897532994,-0.0003500901795388123,-0.001212972415909046,8.551548993757994e-05,-0.000344472251865551
193,-0.0003966051945311402,-0.0003376459549041912,-0.0002411791799056249,-0.0010345291659597067,-0.0007210293508447976,0.0003097257477493057,-0.00027881301177335425,-0.0010126446051346187,4.941327210444364e-05,-0.000274083803088745
194,-0.00033137904390498764,-0.00026405252686682374,-0.00017444942966797256,-0.0008073850654864035,-0.0005393771281599462,0.00025056122822801386,-0.00021444768783644296,-0.0008290260903226997,1.6898052222779107e-05,-0.0002105558263538544
195,-0.00027204003794746356,-0.00019821591417132334,-0.00011524555639180062,-0.0006028042146521116,-0.0003767312811265313,0.00019603239041145442,-0.00015699420772807853,-0.0006621168714732891,-1.2030169707413682e-05,-0.0001538883216608791
196,-0.000218588176658568,-0.00014013611681769008,-6.356756007710898e-05,-0.00042078661345683094,-0.00023309180974455303,0.00014613923429962733,-0.00010645257144826083,-0.0005119169485863868,-3.737139368613476e-05,-0.00010408128900981923
197,-0.00017102346003830093,-8.981313480592402e-05,-1.94154407238977e-05,-0.00026133226190056197,-0.00010845871401401162,0.00010088175989253267,-6.282277899698999e-05,-0.0003784263216619927,-5.912561971338406e-05,-6.113472840067464e-05
198,-0.00012934588808666237,-4.724696813602515e-05,1.7210801667833224e-05,-0.0001244411599833047,-2.8319939349066153e-06,6.025996719017041e-05,-2.6104830374265977e-05,-0.00026164499070010713,-7.729284778916162e-05,-2.5048639833445403e-05
199,-9.355546080365304e-05,-1.2437616807993497e-05,4.631116709808368e-05,-1.0113307705059647e-05,8.378835049276124e-05,2.427385619254054e-05,3.7012744199111005e-06,-0.00016157295570073152,-9.18730779134678e-05,4.176976691868113e-06
200,-6.298733207780617e-05,1.3367868647161085e-05,6.65429829272744e-05,7.382654982536103e-05,0.0001449470913507187,-3.293735602210312e-06,2.57484082629532e-05,-8.227575000725607e-05,-9.807550839075423e-05,2.5665054760740355e-05
201,-3.8513823578991336e-05,3.110909528541778e-05,7.896819756630868e-05,0.0001343398330773549,0.00018634352655114793,-2.6054106997064412e-05,4.061860579252946e-05,-2.028081823271238e-05,-0.00010052076503637627,4.0035785839725275e-05
202,-2.034698631897265e-05,4.091438250671312e-05,8.373424193780147e-05,0.00017266365500803342,0.00020898021761523827,-4.4716882093195806e-05,4.837274642022059e-05,2.5001564715307495e-05,-0.0001001118576976291,4.7355648353719104e-05
203,-8.69341893712087e-06,4.2993859249861665e-05,8.106314615952186e-05,0.0001904210650391462,0.00021418341165416275,-6.015710493632578e-05,4.913159283286624e-05,5.4382541754062416e-05,-9.794555064048172e-05,4.774861950271966e-05
204,-3.716530046386889e-06,3.7661469043978615e-05,7.127085510777865e-05,0.00018961397018969143,0.00020360358673778822,-7.337597489895712e-05,4.3099103463924516e-05,6.890952360246935e-05,-9.52590315116327e-05,4.141890653185334e-05
205,-5.488923291908935e-06,2.5361058627253497e-05,5.4792024633119403e-05,0.00017260185689265764,0.00017920598989663722,-8.544225709013973e-05,3.059157615345354e-05,6.987754684184964e-05,-9.335438429704334e-05,2.8680048999434423e-05
206,-1.3936940162909669e-05,6.695658113436148e-06,3.220964349792204e-05,0.0001420670550129897,0.0001432513456701948,-9.741599640368515e-05,1.207172703058549e-05,5.88365627090269e-05,-9.350355643217445e-05,9.989466900620917e-06
207,-2.8780915038303967e-05,-1.7542082387543852e-05,4.287456095288711e-06,0.0001009669823225939,9.826633396738132e-05,-0.00011025814963009073,-1.1814491422792358e-05,3.7593242220877095e-05,-9.683868926303388e-05,-1.4013867465827178e-05
208,-4.9476196190120816e-05,-4.634161026417878e-05,-2.7998327379698487e-05,5.247317763395045e-05,4.700262242075e-05,-0.0001247317472693443,-4.0201954178924204e-05,8.20485246826695e-06,-0.0001042347715208702,-4.2472427415642304e-05
209,-7.516125434500691e-05,-7.845288155514781e-05,-6.343294778260466e-05,-1.0387815731201754e-07,-7.6176473138220215e-06,-0.00014130194500436147,-7.19762784215279e-05,-2.7038283091460295e-05,-0.00011619330313483333,-7.427894815840557e-05
210,-0.00010453567473283551,-0.00011252292613907658,-0.0001007187866372801,-5.431963456760334e-05,-6.332738038249534e-05,-0.00015961617154510309,-0.00010585893655367932,-6.611520373163657e-05,-0.00013217940370009758,-0.00010816880104246531
211,-0.00013599040613278604,-0.00014690357168035294,-0.00013823543123954324,-0.00010736824773604616,-0.00011750381898236489,-0.00017906709093313067,-0.00014026748713331276,-0.00010665427561677219,-0.00015137821658932658,-0.0001425648250734543
212,-0.0001675865453242689,-0.00017973813680466997,-0.00017413389226947189,-0.00015655453368999508,-0.00016756452272750162,-0.00019858436487580993,-0.00017337924962273994,-0.00014618580950241859,-0.00017243143518672866,-0.00017564489333424414
213,-0.00019711560462500467,-0.00020900938492273663,-0.00020638026626418113,-0.00019934329589517007,-0.00021102181484207542,-0.00021667246070831693,-0.00020317808061375326,-0.00018219809771996326,-0.0001934911798612289,-0.0002053885263844235
214,-0.00022219605640034216,-0.0002326152765193364,-0.00023283017615392956,-0.00023341508239970867,-0.0002455493545541268,-0.00023149435483696786,-0.00022753172584257726,-0.00021221373021954634,-0.0002123250537111306,-0.00022965495560636529
215,-0.00024040443301122608,-0.00024847233870588735,-0.0002513342872593978,-0.0002567301957956397,-0.00026906173483253674,-0.0002410002529095901,-0.00024429962670731144,-0.00023388630871416002,-0.00022646987072695427,-0.0002462924874379767
216,-0.00024943540042220245,-0.00025464322580304004,-0.00025987151186768616,-0.0002676009357237327,-0.0002798056849367362,-0.0002430958960619146,-0.0002514675469437896,-0.0002451149311516603,-0.00023342667860472359,-0.00025327535488788293
217,-0.00024728123345586853,-0.00024948155385677497,-0.0002567024899380971,-0.0002647697150134117,-0.00027645873865552264,-0.0002358402790927772,-0.0002473016025636671,-0.0002441707651160097,-0.00023088479275066098,-0.0002488602996309253
218,-0.00023241741990475675,-0.00023178371265328336,-0.0002405320649535038,-0.00024748814461010007,-0.0002582284569902172,-0.00021765813375669061,-0.00023051060805079503,-0.0002298269852725566,-0.00021695807396285521,-0.00023175135356163584
219,-0.00020397820693664065,-0.0002009345105763888,-0.00021066632471903593,-0.0002155898620859572,-0.0002249429289261909,-0.0001875488442620557,-0.00020040257305919664,-0.00020148075280014473,-0.00019041314311361932,-0.00020125821040519666
220,-0.00016189472694325515,-0.00015705005174857913,-0.00016717157709041918,-0.00016965811136018352,-0.00017721318106190368,-0.00014522341521237134,-0.00015703324145155265,-0.00015931047966160456,-0.00015080258131208317,-0.0001574478272180011
221,-0.0001069991635248038,-0.00010106596588573184,-0.00011096979119523547,-0.00011105531809246272,-0.00011647066178837136,-9.12456852165212e-05,-0.00010130226724759658,-0.00010434194036210991,-9.861374353056717e-05,-0.00010123972587771767
222,-4.106629837328232e-05,-3.477910573243255e-05,-4.388553231171579e-05,-4.1941986561348197e-05,-4.498328934867647e-05,-2.709955360210334e-05,-3.499905113372749e-05,-3.848000921047194e-05,-3.533228800512445e-05,-3.44502364784056e-05
223,3.321566324837931e-05,3.917397328233777e-05,3.137473055376067e-05,3.475731244961117e-05,3.418657513542074e-05,4.4817216627610206e-05,3.92177556186883e-05,3.552106843926974e-05,3.657339015938857e-05,4.023076172841753e-05
224,0.00011235043354117199,0.00011740857710396565,0.0001113179236693756,0.00011544859216204006,0.00011728890120122246,0.00012127933510958087,0.00011791401718029893,0.0001141558266006563,0.00011375235731685399,0.00011933708564388318
225,0.0001922137885477883,0.00019595404235687075,0.0001918345144722325,0.00019602605606145132,0.0002000583194686905,0.00019839984104083966,0.00019704745323551276,0.00019333498645146606,0.00019215377387200226,0.00019879727519775002
226,0.0002682998883437257,0.0002704800724417762,0.0002684363260542927,0.0002720886509161789,0.0002779462303552726,0.00027186699554200246,0.00027220153370376566,0.0002686160795737898,0.00026728168168043244,0.0002741719110672561
227,0.0003360181185846071,0.00033657382323625944,0.00033654752233103907,0.00033920502569043137,0.00034640028606625355,0.0003372361538147844,0.00033887167753123975,0.00033548436794515003,0.00033450406721402044,0.0003409425703277953
228,0.0003910187311289845,0.00039004816404048984,0.0003918278409482082,0.0003932103811196922,0.00040117292261092303,0.00039025406069273847,0.0003927831749466257,0.00038966503610273373,0.000389391967626233,0.0003948315191966456
229,0.00042952115848597216,0.0004272569373122213,0.00043050235161847986,0.00043051395965551715,0.00043863611486393114,0.00042718830453570053,0.0004302155648452252,0.00042744300512872677,0.00042805999569012215,0.00043212664691224487
230,0.0004486178997133372,0.00044538821188868,0.0004496660919207598,0.0004483794267778873,0.0004560655916384433,0.0004451377788632151,0.0004483038141356719,0.0004459572569227908,0.00044748543769949407,0.0004499814028305556
231,0.0004465254625648635,0.00044271017528251015,0.00044753768125908936,0.0004451613395887814,0.0004518758586114092,0.00044229183580317074,0.0004452897591206127,0.0004434473774468363,0.0004457717548017133,0.0004466636355410517
232,0.00042275822962517203,0.0004187450524948637,0.0004236362061274011,0.00042047147141816666,0.00042578032902303273,0.0004181136756322399,0.00042069861552530445,0.0004194268723473403,0.0004223325742523017,0.0004217283085691601
233,0.00037820684098912693,0.000374352168591022,0.00037886220559539015,0.00037525602214615923,0.0003788583088814881,0.0003734285325951158,0.0003754213764558056,0.00037476433295921194,0.0003779772363908819,0.00037609539822170063
234,0.00031511074548469677,0.0003117088146340819,0.0003154718140618527,0.0003117720575590497,0.0003135183654654486,0.00031040537928945643,0.0003116918596861528,0.0003116611611613098,0.00031488738754581165,0.00031202241696906904
235,0.00023692402452135596,0.00023418664305706707,0.0002369428305931612,0.00023346054032693386,0.00023335693436990468,0.00023243050902793116,0.00023295664519375808,0.00023352380045554697,0.00023648391956167402,0.00023297056850209402
236,0.00014808347726850244,0.00014613105285573484,0.00014774161810204742,0.0001447231496082167,0.00014292094895120057,0.0001438814804409438,0.00014364622551008151,0.00014473836131970684,0.00014719374789016007,0.00014337354016502927
237,5.369718655340883e-05,5.256038551250724e-05,5.3009207165211106e-05,5.061962161686723e-05,4.7392696090508317e-05,4.981941132706528e-05,4.8865249020509746e-05,5.036505001695479e-05,5.21353541397031e-05,4.832727666022035e-05
238,-4.082066234652445e-05,-4.119034608273639e-05,-4.1807199188107104e-05,-4.3489521537970976e-05,-4.7777062191800334e-05,-4.437461634762799e-05,-4.597233791957851e-05,-4.422220274204623e-05,-4.3250394493887285e-05,-4.677327849468039e-05
239,-0.00013013787516811853,-0.00012985094424941833,-0.00013134580000936284,-0.00013232415329614869,-0.0001372562632769553,-0.00013338809645013772,-0.00013553202501581034,-0.0001337199500646622,-0.00013359273284819416,-0.00013661936233838953
240,-0.00020938219686676506,-0.00020859016899679543,-0.00021071154543080914,-0.00021105768282901564,-0.0002162066032248642,-0.00021235688603506227,-0.00021493798570078389,-0.0002132705661686807,-0.00021397268378565927,-0.0002163626412372968
241,-0.0002744773220907834,-0.00027335068616005125,-0.0002758148985863354,-0.0002756502557544126,-0.0002806146884034268,-0.00027720395422583795,-0.00028011048860472154,-0.0002787966692894846,-0.00028026173906543284,-0.0002819468321705058
242,-0.000322409364917607,-0.0003211169313983445,-0.00032363998356079636,-0.00032311425247192016,-0.00032755199302858756,-0.0003249089670414499,-0.0003280334260849416,-0.00032726687783491434,-0.00032938978668210214,-0.00033036939458206554
243,-0.0003514029330603511,-0.0003500945831656149,-0.0003524210172125078,-0.000351690925856701,-0.00035534323499139656,-0.00035368741951067326,-0.0003569308367179919,-0.00035687198425455837,-0.00035952160918097575,-0.00035985289299020367
